ID_Caracteristica,Nombre_Caracteristica,ID_Valor,Nombre_Valor
26290,"MODELO",2817902,"MB65-A001-RM/OPS/C6X"
26290,"MODELO",2817914,"MB86-A001-RM/OPS"
26290,"MODELO",2817915,"MB86-A001-RM/C6X"
26290,"MODELO",2817918,"MB86-A001-RM/OPS/C12X"
26290,"MODELO",4232268,"BT-65LKTHUB"
26290,"MODELO",4099958,"5653RK-RM-OPS7-GEN12-8R"
26290,"MODELO",4099980,"5653RK-RM-OPS7-GEN12-16R"
26290,"MODELO",3950329,"IDEAHUB B3 75"
26290,"MODELO",1999202,"IFP8650-5-MJAVPC"
26290,"MODELO",3306536,"BT105EMU"
26290,"MODELO",2152398,"FLIPANDROID WAC 75”-N1"
26290,"MODELO",4232210,"IFP110-MCAM7"
26290,"MODELO",4232246,"IFP7541-RCAM7"
26290,"MODELO",4232298,"IFP105UW-RCAM7"
26290,"MODELO",4232327,"BT-65LKTR"
26290,"MODELO",2489487,"X2-75 O711"
26290,"MODELO",4019057,"CT PRO SERIES 75"""
26290,"MODELO",3306559,"BT105EMUHUB"
26290,"MODELO",2817890,"MB65-A001-RM/OPS"
26290,"MODELO",2817909,"MB86-A001"
26290,"MODELO",2817913,"MB86-A001-RM"
26290,"MODELO",2817917,"MB86-A001-RM/OPS/C6X"
26290,"MODELO",4232263,"IFP8641-RCAM7"
26290,"MODELO",4232265,"BT-65LKTHUB OPS"
26290,"MODELO",4232278,"IFP9851-RCAM7"
26290,"MODELO",4232310,"IFP110-RCAM7"
26290,"MODELO",4232312,"BT65-LKTHUBR"
26290,"MODELO",4019111,"5653RK-RM-SC-OPS7-GEN12-16R"
26290,"MODELO",4231579,"DS-D5C98RB/B"
26290,"MODELO",1999201,"IFP8650-5- MJAVPC"
26290,"MODELO",2817905,"MB65-A001-RM/OPS/C12X"
26290,"MODELO",2817916,"MB86-A001-RM/C12X"
26290,"MODELO",2152493,"FLIPANDROID WAC 75”-RP-C"
26290,"MODELO",4232345,"IFP9841-RCAM7"
26290,"MODELO",4232419,"BT-86LKTHUBR"
26290,"MODELO",3789259,"TRIUMPH BOARD 75“IFP BLACK G"
26290,"MODELO",4019206,"5753RK-RM-OPS5-GEN12-16R"
26290,"MODELO",4019252,"CT PRO SERIES 86"""
26290,"MODELO",1779385,"IDEAHUB S2 86 - O"
26290,"MODELO",2555487,"FLIP ANDROID WAC 75"" - 1EW - RM"
26290,"MODELO",2555601,"3652RKRV-SC26B"
26290,"MODELO",2555629,"FLIP ANDROID WAC 75"" - 1EW"
26290,"MODELO",4232292,"TE-8614W"
26290,"MODELO",4232515,"B3B86.RM"
26290,"MODELO",4099913,"5653RK-RV-OPS7-GEN12-16R"
26290,"MODELO",4231644,"TRIUMPH BOARD 75” IFP BLACK PRO"
26290,"MODELO",2630198,"ANDROID WAD 75-RP-N5"
26290,"MODELO",2555649,"3862RKRV-SC26B"
26290,"MODELO",4232379,"IH2-75SA"
26290,"MODELO",4232388,"BT-75LKTR"
26290,"MODELO",4232436,"BT-86LKTRHUB"
26290,"MODELO",4232440,"BT-86LKTHUB"
26290,"MODELO",4232442,"DS-D5C86RB/A2L"
26290,"MODELO",4232451,"IHB3-86AA"
26290,"MODELO",1719308,"TRIUMPH BOARD 65“ IFP BLACK"
26290,"MODELO",1719315,"TRIUMPH BOARD 86“IFP BLACK"
26290,"MODELO",4019167,"5653RK-RE-SC-BOX-OPS5-12GEN"
26290,"MODELO",4116977,"5653RK-OPS7-GEN12-8R"
26290,"MODELO",4117005,"5653RK-OPS7-GEN12-16R"
26290,"MODELO",1886274,"85WMB-N5"
26290,"MODELO",1806313,"E-ONE 75 RO7 PC20"
26290,"MODELO",4046669,"CT PRO SERIES 86"
26290,"MODELO",4019309,"5753RK-RM-SC-OPS7-GEN12-16R"
26290,"MODELO",4019349,"5753RK-RE-SC-BOX-OPS5-12GEN"
26290,"MODELO",2528623,"FLIP ANDROID WAC 75"" - N5C - RM"
26290,"MODELO",2528632,"FLIP ANDROID WAC 75"" - N5C -RP"
26290,"MODELO",2528672,"FLIP ANDROID WAC 75""-N7C-RM"
26290,"MODELO",2528681,"FLIP ANDROID WAC 75"" -N7C-RP"
26290,"MODELO",2528704,"FLIP ANDROID WAC 75"" -N7C"
26290,"MODELO",2465954,"RE8603"
26290,"MODELO",2790749,"QA1300PRO"
26290,"MODELO",3955229,"IDEAHUB BOARD 3 PRO 75 - O"
26290,"MODELO",3955236,"IDEAHUB BOARD 3 PRO 86 - O"
26290,"MODELO",2528640,"FLIP ANDROID WAC 75"" - N5"
26290,"MODELO",2528720,"FLIP PRO WM85B-N5-C-RP"
26290,"MODELO",2528729,"FLIP PRO WM82B-C-RM"
26290,"MODELO",2797351,"I3TOUCH X2-75"
26290,"MODELO",2501138,"DS-D5C65RB/B"
26290,"MODELO",2501155,"DS-D5C86RB/B"
26290,"MODELO",2818394,"65TR3PN"
26290,"MODELO",2528645,"FLIP ANDROID WAC 75"" - N5C"
26290,"MODELO",2528746,"FLIP PRO WM85B-C"
26290,"MODELO",2528753,"FLIP PRO WM85B-N7-C-RP"
26290,"MODELO",2528762,"FLIP PRO WM85B-N7-C-RM"
26290,"MODELO",2528775,"FLIP PRO WM85B-N7-C"
26290,"MODELO",2528812,"FLIP PRO WM85B-C-RM-IAC-RM"
26290,"MODELO",3132755,"5863RK-RM-A50E-OPSI7"
26290,"MODELO",3132761,"5863RK-RM-SC26B-OPSI7"
26290,"MODELO",3132779,"5863RK-RM-V200C-OPSI5"
26290,"MODELO",3132785,"5863RK-RM-OPSI7"
26290,"MODELO",3132789,"5863RK-RM-OPSI5"
26290,"MODELO",3132803,"5863RK-SC26B-OPSI5"
26290,"MODELO",3132821,"5863RK-RM-A50E"
26290,"MODELO",2528660,"FLIP ANDROID WAC 75""- C- 1"
26290,"MODELO",2528692,"FLIP ANDROID WAC 75"" -N7"
26290,"MODELO",2528826,"FLIP PRO WM85B-N5-C-RP-IAC-RM"
26290,"MODELO",2501120,"DS-D5B86RB/C"
26290,"MODELO",2501129,"DS-D5C65RB/A"
26290,"MODELO",2528932,"FLIP PRO WM85B-C-RM"
26290,"MODELO",2528942,"FLIP PRO WM85B-C-RP"
26290,"MODELO",2528950,"FLIP PRO WM75B-C-RM"
26290,"MODELO",2528817,"FLIP PRO WM85B-N7-RM-IAC-RM"
26290,"MODELO",2528414,"FLIP PRO WM75B-C"
26290,"MODELO",3956205,"PN-LM431"
26290,"MODELO",4055314,"SC02-I386A-RM-OPS07"
26290,"MODELO",4052110,"65TR3DQ"
26290,"MODELO",3956289,"PN-LM551"
26290,"MODELO",1754037,"IDEAHUB BOARD 2 86-O"
26290,"MODELO",1778205,"5652RK9.0"
26290,"MODELO",1778208,"IDEAHUB B2 65-O"
26290,"MODELO",1778210,"5652RKPM9.0"
26290,"MODELO",1778220,"5652RKPMCAM9.0"
26290,"MODELO",1778149,"TRIUMPH BOARD 98“ IFP BLACK"
26290,"MODELO",2490558,"X2-86 O711 MEETUP"
26290,"MODELO",2552477,"3862RKRV"
26290,"MODELO",2552444,"3652RKRVPM"
26290,"MODELO",2552492,"3862RK-1"
26290,"MODELO",4052551,"TRIUMPH BOARD 98""IFP BLACK PRO"
