Categ;TípoProd;CodProd;DescProd;TipoGen;Caract
CP;PROCESADOR;1679709;PROCESADOR: INTEL CORE I5-6300U VPRO;PROCESADOR;INTEL CORE I5-6300U VPRO
CP;PROCESADOR;1679710;PROCESADOR: INTEL CORE M5-6Y57 VPRO;PROCESADOR;INTEL CORE M5-6Y57 VPRO
CP;PROCESADOR;1679711;PROCESADOR: INTEL CORE M5-6Y57;PROCESADOR;INTEL CORE M5-6Y57
CP;PROCESADOR;1679712;PROCESADOR: INTEL CORE I7-7Y75;PROCESADOR;INTEL CORE I7-7Y75
CP;PROCESADOR;1679713;PROCESADOR: INTEL CORE I5-7Y54;PROCESADOR;INTEL CORE I5-7Y54
CP;PROCESADOR;1679714;PROCESADOR: INTEL CORE I7-7600U;PROCESADOR;INTEL CORE I7-7600U
CP;PROCESADOR;1679715;PROCESADOR: AMD A6-9225;PROCESADOR;AMD A6-9225
CP;PROCESADOR;1679716;PROCESADOR: INTEL CELERON N3450;PROCESADOR;INTEL CELERON N3450
CP;PROCESADOR;1679717;PROCESADOR: INTEL CORE i7 - 8850H;PROCESADOR;INTEL CORE i7 - 8850H
CP;PROCESADOR;1679718;PROCESADOR: AMD A10-8730B APU;PROCESADOR;AMD A10-8730B APU
CP;PROCESADOR;1679720;PROCESADOR INTEL CELERON  J4125;PROCESADOR;INTEL CELERON  J4125
CP;PROCESADOR;1679722;PROCESADOR: AMD A10 PRO-7350B;PROCESADOR;AMD A10 PRO-7350B
CP;PROCESADOR;1679723;PROCESADOR: AMD A10 PRO-8700B;PROCESADOR;AMD A10 PRO-8700B
CP;PROCESADOR;1679724;PROCESADOR: AMD A10-5745M;PROCESADOR;AMD A10-5745M
CP;PROCESADOR;1679725;PROCESADOR: AMD A10-5750M;PROCESADOR;AMD A10-5750M
CP;PROCESADOR;1679726;PROCESADOR: AMD A12 PRO-8800B;PROCESADOR;AMD A12 PRO-8800B
CP;PROCESADOR;1679727;PROCESADOR: AMD A4-1250;PROCESADOR;AMD A4-1250
CP;PROCESADOR;1679728;PROCESADOR: INTEL CORE I3-5010U;PROCESADOR;INTEL CORE I3-5010U
CP;PROCESADOR;1679729;PROCESADOR: INTEL CORE I3-6100U;PROCESADOR;INTEL CORE I3-6100U
CP;PROCESADOR;1679731;PROCESADOR: INTEL CORE I5-3230M;PROCESADOR;INTEL CORE I5-3230M
CP;PROCESADOR;1679732;PROCESADOR: INTEL CORE I5-3337U;PROCESADOR;INTEL CORE I5-3337U
CP;PROCESADOR;1679733;PROCESADOR: INTEL CORE I5-4200M;PROCESADOR;INTEL CORE I5-4200M
CP;PROCESADOR;1679734;PROCESADOR: INTEL CORE I5-4200U;PROCESADOR;INTEL CORE I5-4200U
CP;PROCESADOR;1679735;PROCESADOR: INTEL CORE I5-4202Y;PROCESADOR;INTEL CORE I5-4202Y
CP;PROCESADOR;1679736;PROCESADOR: INTEL CORE I5-4210M;PROCESADOR;INTEL CORE I5-4210M
CP;PROCESADOR;1679737;PROCESADOR: INTEL CORE I5-4210U;PROCESADOR;INTEL CORE I5-4210U
CP;PROCESADOR;1679738;PROCESADOR: INTEL CORE I5-4300M;PROCESADOR;INTEL CORE I5-4300M
CP;PROCESADOR;1679739;PROCESADOR: INTEL CORE I5-4300U;PROCESADOR;INTEL CORE I5-4300U
CP;PROCESADOR;1679740;PROCESADOR: INTEL CORE I5-4300Y;PROCESADOR;INTEL CORE I5-4300Y
CP;PROCESADOR;1679741;PROCESADOR: INTEL CORE I5-4302Y;PROCESADOR;INTEL CORE I5-4302Y
CP;PROCESADOR;1679742;PROCESADOR: INTEL CORE I5-4310M;PROCESADOR;INTEL CORE I5-4310M
CP;PROCESADOR;1679743;PROCESADOR: INTEL CORE I5-4310U;PROCESADOR;INTEL CORE I5-4310U
CP;PROCESADOR;1679744;PROCESADOR: INTEL CORE I5-5200U;PROCESADOR;INTEL CORE I5-5200U
CP;PROCESADOR;1679745;PROCESADOR INTEL CORE I3 6157U;PROCESADOR;INTEL CORE I3 6157U
CP;PROCESADOR;1679746;PROCESADOR: INTEL CORE I3-1115G4;PROCESADOR;INTEL CORE I3-1115G4
CP;PROCESADOR;1679747;PROCESADOR: INTEL CORE I7-10850H;PROCESADOR;INTEL CORE I7-10850H
CP;PROCESADOR;1679748;PROCESADOR: AMD RYZEN 3 PRO 5450U;PROCESADOR;AMD RYZEN 3 PRO 5450U
CP;PROCESADOR;1679749;PROCESADOR: AMD RYZEN 7 5700U;PROCESADOR;AMD RYZEN 7 5700U
CP;PROCESADOR;1679750;PROCESADOR: AMD RYZEN 7 5800U;PROCESADOR;AMD RYZEN 7 5800U
CP;PROCESADOR;1679751;PROCESADOR: AMD RYZEN 5 5500U;PROCESADOR;AMD RYZEN 5 5500U
CP;PROCESADOR;1679752;PROCESADOR: AMD RYZEN 5 5600U;PROCESADOR;AMD RYZEN 5 5600U
CP;PROCESADOR;1679753;PROCESADOR: AMD RYZEN 5 4600U;PROCESADOR;AMD RYZEN 5 4600U
CP;PROCESADOR;1679754;PROCESADOR: INTEL CORE I7-11800H;PROCESADOR;INTEL CORE I7-11800H
CP;PROCESADOR;1679755;PROCESADOR: INTEL CORE I7-12800H;PROCESADOR;INTEL CORE I7-12800H
CP;PROCESADOR;1679756;PROCESADOR: AMD A4-9125;PROCESADOR;AMD A4-9125
CP;PROCESADOR;1679757;PROCESADOR: INTEL CORE I9-11950H;PROCESADOR;INTEL CORE I9-11950H
CP;PROCESADOR;1679758;PROCESADOR: INTEL CORE I5-1035G7;PROCESADOR;INTEL CORE I5-1035G7
CP;PROCESADOR;1679759;PROCESADOR: INTEL CORE I5 1155G7;PROCESADOR;INTEL CORE I5 1155G7
CP;PROCESADOR;1679760;PROCESADOR: INTEL CORE I5-1145G7;PROCESADOR;INTEL CORE I5-1145G7
CP;PROCESADOR;1679761;PROCESADOR: INTEL CORE I7-1185G7;PROCESADOR;INTEL CORE I7-1185G7
CP;PROCESADOR;1679763;PROCESADOR: INTEL CORE I7-1165G7;PROCESADOR;INTEL CORE I7-1165G7
CP;PROCESADOR;1679764;PROCESADOR: INTEL CORE I3-1125G4;PROCESADOR;INTEL CORE I3-1125G4
CP;PROCESADOR;1679765;PROCESADOR: INTEL CELERON 6305;PROCESADOR;INTEL CELERON 6305
CP;PROCESADOR;1679766;PROCESADOR: INTEL CORE i5-12450H;PROCESADOR;INTEL CORE i5-12450H
CP;PROCESADOR;1679767;PROCESADOR: AMD RYZEN 5 PRO 5650U;PROCESADOR;AMD RYZEN 5 PRO 5650U
CP;PROCESADOR;1679769;PROCESADOR: AMD RYZEN 7 4800H;PROCESADOR;AMD RYZEN 7 4800H
CP;PROCESADOR;1679770;PROCESADOR: INTEL CORE I5-1130G7;PROCESADOR;INTEL CORE I5-1130G7
CP;PROCESADOR;1679771;PROCESADOR: INTEL CORE i5-1240P;PROCESADOR;INTEL CORE i5-1240P
CP;PROCESADOR;1679773;PROCESADOR: INTEL CORE i7-1270P;PROCESADOR;INTEL CORE i7-1270P
CP;PROCESADOR;1679774;PROCESADOR: INTEL CORE i7-12700H;PROCESADOR;INTEL CORE i7-12700H
CP;PROCESADOR;1679775;PROCESADOR: AMD A6-9220C APU;PROCESADOR;AMD A6-9220C APU
CP;PROCESADOR;1679776;PROCESADOR: INTEL CORE I7-10750H;PROCESADOR;INTEL CORE I7-10750H
CP;PROCESADOR;1679777;PROCESADOR: AMD RYZEN 3 PRO 4450U;PROCESADOR;AMD RYZEN 3 PRO 4450U
CP;PROCESADOR;1679778;PROCESADOR: AMD RYZEN 5 5625U;PROCESADOR;AMD RYZEN 5 5625U
CP;PROCESADOR;1679779;PROCESADOR: AMD RYZEN 3 5425U;PROCESADOR;AMD RYZEN 3 5425U
CP;PROCESADOR;1679780;PROCESADOR: AMD RYZEN 7 5825U;PROCESADOR;AMD RYZEN 7 5825U
CP;PROCESADOR;1679781;PROCESADOR: INTEL CORE I5-1035G1;PROCESADOR;INTEL CORE I5-1035G1
CP;PROCESADOR;1679782;PROCESADOR: INTEL CORE I7-1065G7;PROCESADOR;INTEL CORE I7-1065G7
CP;PROCESADOR;1679783;PROCESADOR: INTEL CORE I5-10505;PROCESADOR;INTEL CORE I5-10505
CP;PROCESADOR;1679784;PROCESADOR: AMD RYZEN 7 PRO 5850U;PROCESADOR;AMD RYZEN 7 PRO 5850U
CP;PROCESADOR;1679785;PROCESADOR: AMD RYZEN 3 5400U;PROCESADOR;AMD RYZEN 3 5400U
CP;PROCESADOR;1679786;PROCESADOR: INTEL CORE I7-12850HX;PROCESADOR;INTEL CORE I7-12850HX
CP;PROCESADOR;1679789;PROCESADOR: INTEL XEON W-11855M;PROCESADOR;INTEL XEON W-11855M
CP;PROCESADOR;1679792;PROCESADOR: INTEL CORE I9-12900H;PROCESADOR;INTEL CORE I9-12900H
CP;PROCESADOR;1679795;PROCESADOR: INTEL CELERON N4500;PROCESADOR;INTEL CELERON N4500
CP;PROCESADOR;1679796;PROCESADOR: INTEL CORE I3-1215U;PROCESADOR;INTEL CORE I3-1215U
CP;PROCESADOR;1679797;PROCESADOR: INTEL CORE I7-12950HX;PROCESADOR;INTEL CORE I7-12950HX
CP;PROCESADOR;1679798;PROCESADOR: AMD 3020e;PROCESADOR;AMD 3020e
CP;PROCESADOR;1836178;PROCESADOR: AMD RYZEN 3 7330U;PROCESADOR;AMD RYZEN 3 7330U
CP;PROCESADOR;2034111;PROCESADOR: INTEL CORE I5-13420H;PROCESADOR;INTEL CORE I5-13420H
CP;PROCESADOR;1885689;PROCESADOR: INTEL CORE I5-1345U;PROCESADOR;INTEL CORE I5-1345U
CP;PROCESADOR;2553716;PROCESADOR: INTEL CORE I3-N305;PROCESADOR;INTEL CORE I3-N305
CP;PROCESADOR;2748371;PROCESADOR: INTEL CORE I7-13700H;PROCESADOR;INTEL CORE I7-13700H
CP;PROCESADOR;2744965;PROCESADOR : AMD Ryzen 3 7335U;PROCESADOR;AMD Ryzen 3 7335U
CP;PROCESADOR;2744968;PROCESADOR : AMD Ryzen 5 7535HS;PROCESADOR;AMD Ryzen 5 7535HS
CP;PROCESADOR;2744969;PROCESADOR : AMD Ryzen 5 7535U;PROCESADOR;AMD Ryzen 5 7535U
CP;PROCESADOR;2744970;PROCESADOR : AMD Ryzen 7 7735HS;PROCESADOR;AMD Ryzen 7 7735HS
CP;PROCESADOR;2744972;PROCESADOR : AMD Ryzen 7 7735U;PROCESADOR;AMD Ryzen 7 7735U
CP;PROCESADOR;2744974;PROCESADOR : AMD Ryzen 5 PRO 7535U;PROCESADOR;AMD Ryzen 5 PRO 7535U
CP;PROCESADOR;2744976;PROCESADOR : AMD Ryzen 7 PRO 8840U;PROCESADOR;AMD Ryzen 7 PRO 8840U
CP;PROCESADOR;2744978;PROCESADOR : AMD Ryzen 5 PRO 8540U;PROCESADOR;AMD Ryzen 5 PRO 8540U
CP;PROCESADOR;2744973;PROCESADOR : AMD Ryzen 3 PRO 7335U;PROCESADOR;AMD Ryzen 3 PRO 7335U
CP;PROCESADOR;2744975;PROCESADOR : AMD Ryzen 7 PRO 7735U;PROCESADOR;AMD Ryzen 7 PRO 7735U
CP;PROCESADOR;2027712;PROCESADOR: INTEL CORE I7-1370P;PROCESADOR;INTEL CORE I7-1370P
CP;PROCESADOR;1765630;PROCESADOR: AMD RYZEN 3 7320U;PROCESADOR;AMD RYZEN 3 7320U
CP;PROCESADOR;2888902;PROCESADOR: Qualcomm Snapdragon X Elite X1E-78-100;PROCESADOR;Qualcomm Snapdragon X Elite X1E-78-100
CP;PROCESADOR;1804221;PROCESADOR: INTEL CORE I7-10870H;PROCESADOR;INTEL CORE I7-10870H
CP;PROCESADOR;1804225;PROCESADOR: AMD RYZEN 7 4800U;PROCESADOR;AMD RYZEN 7 4800U
CP;PROCESADOR;1765629;PROCESADOR: AMD ATHLON GOLD 7220U;PROCESADOR;AMD ATHLON GOLD 7220U
CP;PROCESADOR;1838467;PROCESADOR: AMD RYZEN 5 PRO 5675U;PROCESADOR;AMD RYZEN 5 PRO 5675U
CP;PROCESADOR;1765625;PROCESADOR: AMD ATHLON SILVER 7120U;PROCESADOR;AMD ATHLON SILVER 7120U
CP;PROCESADOR;1765632;PROCESADOR: AMD RYZEN 5 7520U;PROCESADOR;AMD RYZEN 5 7520U
CP;PROCESADOR;2774480;PROCESADOR: INTEL CORE ULTRA 7 150U;PROCESADOR;INTEL CORE ULTRA 7 150U
CP;PROCESADOR;2441849;PROCESADOR: AMD RYZEN 5 PRO 7540U;PROCESADOR;AMD RYZEN 5 PRO 7540U
CP;PROCESADOR;2441850;PROCESADOR: AMD RYZEN 7 PRO 7840U;PROCESADOR;AMD RYZEN 7 PRO 7840U
CP;PROCESADOR;2530220;PROCESADOR: INTEL CORE I5-12500H;PROCESADOR;INTEL CORE I5-12500H
CP;PROCESADOR;1836181;PROCESADOR: AMD RYZEN 5 7530U;PROCESADOR;AMD RYZEN 5 7530U
CP;PROCESADOR;2748372;PROCESADOR: INTEL CORE ULTRA 9 185H;PROCESADOR;INTEL CORE ULTRA 9 185H
CP;PROCESADOR;2748374;PROCESADOR: INTEL CORE I7-14700HX;PROCESADOR;INTEL CORE I7-14700HX
CP;PROCESADOR;2630652;PROCESADOR: INTEL CORE ULTRA 5 125U;PROCESADOR;INTEL CORE ULTRA 5 125U
CP;PROCESADOR;2748369;PROCESADOR: INTEL CORE I9-14900HX;PROCESADOR;INTEL CORE I9-14900HX
CP;PROCESADOR;1782507;PROCESADOR: INTEL CORE I3-1315U;PROCESADOR;INTEL CORE I3-1315U
CP;RAM;1770048;RAM: 40 GB DDR4 3200 400 MHz;RAM;40 GB DDR4 3200 400 MHz
CP;RAM;2888891;RAM: 16 GB LPDDR5X 7467 MHz;RAM;16 GB LPDDR5X 7467 MHz
CP;RAM;2888897;RAM: 8 GB LPDDR5X 8448 MHz;RAM;8 GB LPDDR5X 8448 MHz
CP;RAM;2888892;RAM: 8 GB LPDDR5X 7467 MHz;RAM;8 GB LPDDR5X 7467 MHz
CP;RAM;2561432;RAM: 12 GB LPDDR5 4800 2400 MHz;RAM;12 GB LPDDR5 4800 2400 MHz
CP;RAM;1724481;RAM: 16 GB DDR5 4800 300 MHz;RAM;16 GB DDR5 4800 300 MHz
CP;RAM;1838444;RAM: 16 GB LPDDR5 4800 2400 MHz;RAM;16 GB LPDDR5 4800 2400 MHz
CP;RAM;1838439;RAM:16 GB DDR4 3200 1600 MHz;RAM;16 GB DDR4 3200 1600 MHz
CP;RAM;1838447;RAM: 16 GB LPDDR5 6400 400 Mhz;RAM;16 GB LPDDR5 6400 400 Mhz
CP;RAM;2553696;RAM: 32 GB DDR4 3200 1600 MHz;RAM;32 GB DDR4 3200 1600 MHz
CP;RAM;2553698;RAM: 64 GB DDR4 3200 1600 MHz;RAM;64 GB DDR4 3200 1600 MHz
CP;RAM;2553710;RAM: 4 GB LPDDR5 5500 2750 MHz;RAM;4 GB LPDDR5 5500 2750 MHz
CP;RAM;2553701;RAM: 8 GB LPDDR5 5500 2750 MHz;RAM;8 GB LPDDR5 5500 2750 MHz
CP;RAM;2745889;RAM: 16 GB LPDDR5 6400 MHz;RAM;16 GB LPDDR5 6400 MHz
CP;RAM;2154644;RAM: 8 GB DDR5 4800 2400 MHz;RAM;8 GB DDR5 4800 2400 MHz
CP;RAM;1679800;RAM: 12 GB DDR4 2666 333 MHz;RAM;12 GB DDR4 2666 333 MHz
CP;RAM;1679801;RAM: 8 GB DDR4 3733 MHz;RAM;8 GB DDR4 3733 MHz
CP;RAM;1679802;RAM: 16 GB DDR4 3733 MHz;RAM;16 GB DDR4 3733 MHz
CP;RAM;1679803;RAM: 8 GB LPDDR3 2133 266 MHz;RAM;8 GB LPDDR3 2133 266 MHz
CP;RAM;1679804;RAM: 16 GB LPDDR3 2133 266 MHz;RAM;16 GB LPDDR3 2133 266 MHz
CP;RAM;1679805;RAM: 12 GB DDR4 2133 266 MHz;RAM;12 GB DDR4 2133 266 MHz
CP;RAM;1679806;RAM: 16 GB DDR4 2666 333 MHz;RAM;16 GB DDR4 2666 333 MHz
CP;RAM;1679807;RAM: 4 GB LPDDR4 2400 300 MHz;RAM;4 GB LPDDR4 2400 300 MHz
CP;RAM;1679808;RAM: 8 GB DDR4 2666 333 MHz;RAM;8 GB DDR4 2666 333 MHz
CP;RAM;1679809;RAM: 4 GB DDR4 1666 200 MHz;RAM;4 GB DDR4 1666 200 MHz
CP;RAM;1679810;RAM: 8 GB DDR4 1666 200 MHz;RAM;8 GB DDR4 1666 200 MHz
CP;RAM;1679811;RAM: 2 GB DDR3 1GHz;RAM;2 GB DDR3 1GHz
CP;RAM;1679812;RAM: 32 GB DDR4 2666 333 MHz;RAM;32 GB DDR4 2666 333 MHz
CP;RAM;1679813;RAM: 4 GB LPDDR3 2133 266 MHz;RAM;4 GB LPDDR3 2133 266 MHz
CP;RAM;1679814;RAM: 24 GB DDR4 2400 300 MHz;RAM;24 GB DDR4 2400 300 MHz
CP;RAM;1679815;RAM: 6 GB DDR4 1866 233 MHz;RAM;6 GB DDR4 1866 233 MHz
CP;RAM;1679816;RAM: 12 GB DDR4 2400 300 MHz;RAM;12 GB DDR4 2400 300 MHz
CP;RAM;1679817;RAM: 8 GB DDR4 2133 MHz;RAM;8 GB DDR4 2133 MHz
CP;RAM;1679818;RAM: 04GB DDR4 2133 MHz;RAM;04GB DDR4 2133 MHz
CP;RAM;1679819;RAM: 32 GB DDR3 2133 MHz;RAM;32 GB DDR3 2133 MHz
CP;RAM;1679820;RAM: 8 GB DDR3L 2133 266 MHz;RAM;8 GB DDR3L 2133 266 MHz
CP;RAM;1679821;RAM: 16 GB DDR4 1866 233 MHz;RAM;16 GB DDR4 1866 233 MHz
CP;RAM;1679822;RAM: 8 GB DDR4 1866 200 MHz;RAM;8 GB DDR4 1866 200 MHz
CP;RAM;1679823;RAM: 4GB DDR4 1866 200 MHz;RAM;4GB DDR4 1866 200 MHz
CP;RAM;1679824;RAM: 4 GB DDR4 1866 233 MHz;RAM;4 GB DDR4 1866 233 MHz
CP;RAM;1679825;RAM: 8 GB DDR4 1866 233 MHz;RAM;8 GB DDR4 1866 233 MHz
CP;RAM;1679826;RAM: 12 GB DDR3 1600 200 MHz;RAM;12 GB DDR3 1600 200 MHz
CP;RAM;1679827;RAM: 12 GB DDR3L 1600 200 MHz;RAM;12 GB DDR3L 1600 200 MHz
CP;RAM;1679828;RAM: 16 GB DDR3 1600 200 MHz;RAM;16 GB DDR3 1600 200 MHz
CP;RAM;1679829;RAM: 16 GB DDR3 2133 266 MHz;RAM;16 GB DDR3 2133 266 MHz
CP;RAM;1679830;RAM: 16 GB DDR3L 1600 200 MHz;RAM;16 GB DDR3L 1600 200 MHz
CP;RAM;1679831;RAM: 16 GB DDR4 2133 266 MHz;RAM;16 GB DDR4 2133 266 MHz
CP;RAM;1679832;RAM: 16 GB DDR4 2400 300 MHz;RAM;16 GB DDR4 2400 300 MHz
CP;RAM;1679833;RAM: 16 GB LPDDR3 1866 233 MHz;RAM;16 GB LPDDR3 1866 233 MHz
CP;RAM;1679834;RAM: 2 GB DDR3 1600 200 MHz;RAM;2 GB DDR3 1600 200 MHz
CP;RAM;1679835;RAM: 2 GB DDR3L 1600 200 MHz;RAM;2 GB DDR3L 1600 200 MHz
CP;RAM;1679836;RAM: 2 GB LPDDR3 1600 200 MHz;RAM;2 GB LPDDR3 1600 200 MHz
CP;RAM;1679837;RAM: 4 GB DDR3 1066 133 MHz;RAM;4 GB DDR3 1066 133 MHz
CP;RAM;1679838;RAM: 4 GB DDR3 1600 200 MHz;RAM;4 GB DDR3 1600 200 MHz
CP;RAM;1679839;RAM: 4 GB DDR3L 1333 166 MHz;RAM;4 GB DDR3L 1333 166 MHz
CP;RAM;1679840;RAM: 4 GB DDR3L 1600 200 MHz;RAM;4 GB DDR3L 1600 200 MHz
CP;RAM;1679841;RAM: 4 GB DDR4 2133 266 MHz;RAM;4 GB DDR4 2133 266 MHz
CP;RAM;1679842;RAM: 4 GB DDR4 2400 300 MHz;RAM;4 GB DDR4 2400 300 MHz
CP;RAM;1679843;RAM: 4 GB LPDDR3 1600 200 MHz;RAM;4 GB LPDDR3 1600 200 MHz
CP;RAM;1679844;RAM: 4 GB LPDDR3 1866 233 MHz;RAM;4 GB LPDDR3 1866 233 MHz
CP;RAM;1679845;RAM: 6 GB DDR3 1600 200 MHz;RAM;6 GB DDR3 1600 200 MHz
CP;RAM;1679846;RAM: 6 GB DDR3L 1600 200 MHz;RAM;6 GB DDR3L 1600 200 MHz
CP;RAM;1679847;RAM: 8 GB DDR3 1600 200 MHz;RAM;8 GB DDR3 1600 200 MHz
CP;RAM;1679848;RAM: 8 GB DDR3L 1600 200 MHz;RAM;8 GB DDR3L 1600 200 MHz
CP;RAM;1679849;RAM: 8 GB DDR4 2133 266 MHz;RAM;8 GB DDR4 2133 266 MHz
CP;RAM;1679850;RAM: 8 GB DDR4 2400 300 MHz;RAM;8 GB DDR4 2400 300 MHz
CP;RAM;2641972;RAM: 8 GB DDR4 5600 2800 MHz;RAM;8 GB DDR4 5600 2800 MHz
CP;RAM;1679851;RAM: 8 GB LPDDR3 1600 200 MHz;RAM;8 GB LPDDR3 1600 200 MHz
CP;RAM;1679852;RAM: 8 GB LPDDR3 1866 233 MHz;RAM;8 GB LPDDR3 1866 233 MHz
CP;RAM;1679853;RAM: 64 GB DDR4 3200 400 MHz;RAM;64 GB DDR4 3200 400 MHz
CP;RAM;1679854;RAM: 4 GB DDR4 1600 200 MHz;RAM;4 GB DDR4 1600 200 MHz
CP;RAM;1679855;RAM: 4 GB LPDDR4 2133 MHz;RAM;4 GB LPDDR4 2133 MHz
CP;RAM;1679856;RAM: 32 GB LPDDR4 4266 266 MHz;RAM;32 GB LPDDR4 4266 266 MHz
CP;RAM;1679857;RAM: 4 GB LPDDR4 4266 266 MHz;RAM;4 GB LPDDR4 4266 266 MHz
CP;RAM;1679858;RAM: 32 GB DDR4 3200 400 MHz;RAM;32 GB DDR4 3200 400 MHz
CP;RAM;1679859;RAM: 8 GB LPDDR4/LPDDR4X 4266 266 MHz;RAM;8 GB LPDDR4/LPDDR4X 4266 266 MHz
CP;RAM;1679860;RAM: 8 GB DDR4 3200 400 MHz;RAM;8 GB DDR4 3200 400 MHz
CP;RAM;1679861;RAM: 16 GB DDR4 3200 400 MHz;RAM;16 GB DDR4 3200 400 MHz
CP;RAM;1679862;RAM: 4 GB DDR4 2666 333 MHz;RAM;4 GB DDR4 2666 333 MHz
CP;RAM;1679863;RAM: 12 GB DDR4 3200 400 MHz;RAM;12 GB DDR4 3200 400 MHz
CP;RAM;1679864;RAM: 16 GB DDR4 2933 366 MHz;RAM;16 GB DDR4 2933 366 MHz
CP;RAM;1679865;RAM: 8 GB LPDDR4 2133 MHz;RAM;8 GB LPDDR4 2133 MHz
CP;RAM;1679866;RAM: 4 GB LPDDR4 3200 200 MHz;RAM;4 GB LPDDR4 3200 200 MHz
CP;RAM;1679867;RAM: 32 GB DDR4 2400 300 MHz;RAM;32 GB DDR4 2400 300 MHz
CP;RAM;1679868;RAM: 20 GB DDR4 2400 300 MHz;RAM;20 GB DDR4 2400 300 MHz
CP;RAM;1679869;RAM: 8 GB LPDDR4 2400 300 MHz;RAM;8 GB LPDDR4 2400 300 MHz
CP;RAM;1679870;RAM: 8 GB LPDD4 - 2400 MHz;RAM;8 GB LPDD4 - 2400 MHz
CP;RAM;1679871;RAM: 4 GB DDR4 3200 400 MHz;RAM;4 GB DDR4 3200 400 MHz
CP;RAM;1679872;RAM: 8GB LPDDR4  2666 MHz;RAM;8GB LPDDR4  2666 MHz
CP;RAM;1679873;RAM: 4GB LPDDR4 2666 MHz;RAM;4GB LPDDR4 2666 MHz
CP;RAM;1679874;RAM: 16 GB LPDDR4x 3200 MHz;RAM;16 GB LPDDR4x 3200 MHz
CP;RAM;1679875;RAM: 24 GB DDR4 3200 400 MHz;RAM;24 GB DDR4 3200 400 MHz
CP;RAM;1679876;RAM: 16 GB LPDDR5 4800 300 MHz;RAM;16 GB LPDDR5 4800 300 MHz
CP;RAM;1679877;RAM: 12 GB LPDDR4 -3733 Mhz;RAM;12 GB LPDDR4 -3733 Mhz
CP;RAM;1679878;RAM: 8 GB LPDDR4 -2400 MHz;RAM;8 GB LPDDR4 -2400 MHz
CP;RAM;1679879;RAM: 16 GB LPDDR4x 3733 MHz;RAM;16 GB LPDDR4x 3733 MHz
CP;RAM;1679880;RAM: 16 GB DDR5 4800 600 MHz;RAM;16 GB DDR5 4800 600 MHz
CP;RAM;1679881;RAM: 8 GB LPDDR4x 3733 MHz;RAM;8 GB LPDDR4x 3733 MHz
CP;RAM;1679882;RAM: 8 GB LPDDR4 2933 366 MHz;RAM;8 GB LPDDR4 2933 366 MHz
CP;RAM;1679883;RAM: 8 GB LPDDR4X 4266 MHz;RAM;8 GB LPDDR4X 4266 MHz
CP;RAM;1679884;RAM: 16 GB LPDDR4X 4266 MHz;RAM;16 GB LPDDR4X 4266 MHz
CP;RAM;1679885;RAM: 16 GB LPDDR4/LPDDR4X 4266 266 MHz;RAM;16 GB LPDDR4/LPDDR4X 4266 266 MHz
CP;RAM;1679886;RAM: 32 GB DDR5 4800 300 MHz;RAM;32 GB DDR5 4800 300 MHz
CP;RAM;1679887;RAM: 8 GB DDR4 2933 366 MHz;RAM;8 GB DDR4 2933 366 MHz
CP;RAM;1679888;RAM: 16 GB LPDDR4 2933 366 MHz;RAM;16 GB LPDDR4 2933 366 MHz
CP;RAM;1679889;RAM: 16 GB LPDDR4x 4266 533 MHz;RAM;16 GB LPDDR4x 4266 533 MHz
CP;RAM;1679890;RAM: 32 GB LPDDR4x 4266 533 MHz;RAM;32 GB LPDDR4x 4266 533 MHz
CP;RAM;2535536;RAM: 16 GB DDR4 3200 1600 MHz;RAM;16 GB DDR4 3200 1600 MHz
CP;RAM;2627749;RAM: 16 GB LPDDR5X 7500 MHz;RAM;16 GB LPDDR5X 7500 MHz
CP;RAM;2034137;RAM: 8 GB DDR5 5200 2600 MHz;RAM;8 GB DDR5 5200 2600 MHz
CP;RAM;1838442;RAM: 32 GB LPDDR5 4800 2400 MHz;RAM;32 GB LPDDR5 4800 2400 MHz
CP;RAM;1773913;RAM: 8 GB DDR5 4800 300 MHz;RAM;8 GB DDR5 4800 300 MHz
CP;RAM;1885692;RAM: 16 GB DDR5 5200 2600 MHz;RAM;16 GB DDR5 5200 2600 MHz
CP;RAM;1885694;RAM: 8 GB DDR4 3200 1600 MHz;RAM;8 GB DDR4 3200 1600 MHz
CP;RAM;2626239;RAM: 4 GB LPDDR5 6400 3200 Mhz;RAM;4 GB LPDDR5 6400 3200 Mhz
CP;RAM;2154645;RAM: 16 GB DDR5 4800 2400 MHz;RAM;16 GB DDR5 4800 2400 MHz
CP;RAM;2154646;RAM: 32 GB DDR5 4800 2400 MHz;RAM;32 GB DDR5 4800 2400 MHz
CP;RAM;2154647;RAM: 32 GB DDR5 5200 2600 MHz;RAM;32 GB DDR5 5200 2600 MHz
CP;RAM;2530209;RAM: 16 GB DDR5 5600 2800 MHz;RAM;16 GB DDR5 5600 2800 MHz
CP;RAM;2813960;RAM: 24 GB DDR5 4800 MHz;RAM;24 GB DDR5 4800 MHz
CP;RAM;2813962;RAM: 48 GB DDR5 4800 MHz;RAM;48 GB DDR5 4800 MHz
CP;RAM;2746985;RAM: 8 GB DDR5 5600 2800 MHz;RAM;8 GB DDR5 5600 2800 MHz
CP;RAM;1780242;RAM: 8 GB LPDDR5 4800 300 MHz;RAM;8 GB LPDDR5 4800 300 MHz
CP;RAM;2888895;RAM: 16 GB LPDDR5X 8448 MHz;RAM;16 GB LPDDR5X 8448 MHz
