"Categ";"CodCaract";"Caract";"CodValCaract";"ValCaract"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679581;"PROCESADOR: AMD RYZEN 3 2200U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679582;"PROCESADOR: AMD RYZEN 7 2700U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679583;"PROCESADOR: AMD A4-9120C APU"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679584;"PROCESADOR: AMD PRO A6-8530B APU"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679585;"PROCESADOR: INTEL CELERON N4100"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679586;"PROCESADOR: AMD PRO A10-9620P APU"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679587;"PROCESADOR: AMD A9-9425"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679588;"PROCESADOR: INTEL CELERON N4000"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679589;"PROCESADOR: INTEL CORE I7-10510U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679590;"PROCESADOR: INTEL CORE I7-10610U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679592;"PROCESADOR: AMD RYZEN 3 4300U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679593;"PROCESADOR: INTEL CELERON N4120"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679594;"PROCESADOR: INTEL PENTIUM SILVER N5000"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679595;"PROCESADOR: INTEL CORE I5-10310U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679596;"PROCESADOR: INTEL CORE I9-10900"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679597;"PROCESADOR: AMD RYZEN 3 3250U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679598;"PROCESADOR: INTEL CORE I3-10110Y"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679599;"PROCESADOR: INTEL CORE I7-10710U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679600;"PROCESADOR: INTEL CORE I3-10110U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679601;"PROCESADOR: AMD RYZEN 5 4500U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679602;"PROCESADOR: AMD RYZEN 5 PRO 4650U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679603;"PROCESADOR: AMD RYZEN 7 4700U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679604;"PROCESADOR: INTEL CORE I5-1035 G1"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679605;"PROCESADOR: INTEL CELERON N3350"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679608;"PROCESADOR: AMD RYZEN 7 PRO 4750U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679609;"PROCESADOR: INTEL CORE I7-1065 G7"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679611;"PROCESADOR: INTEL CELERON N4020"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679612;"PROCESADOR: INTEL CORE I3-1005 G1"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679614;"PROCESADOR: AMD A6-9220C"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679615;"PROCESADOR: AMD A4-9120C"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679616;"PROCESADOR: AMD RYZEN 3 3300U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679617;"PROCESADOR: AMD RYZEN 5 PRO 3500U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679618;"PROCESADOR INTEL CELERON GEMINI LAKE N4020"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679619;"PROCESADOR: AMD A4-4300M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679620;"PROCESADOR: AMD A4-6210"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679621;"PROCESADOR: AMD A6 PRO-7050B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679622;"PROCESADOR: AMD A6 PRO-8500B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679623;"PROCESADOR: AMD A6-1450"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679624;"PROCESADOR: AMD A6-7000"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679625;"PROCESADOR: AMD A8 PRO-7150B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679626;"PROCESADOR: AMD A8 PRO-8600B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679627;"PROCESADOR: AMD A8-5550M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679628;"PROCESADOR: AMD A8-6410"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679629;"PROCESADOR: AMD A8-7100"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679630;"PROCESADOR: AMD A8-7410"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679631;"PROCESADOR: AMD E1-2100"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679632;"PROCESADOR: AMD E1-6010"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679633;"PROCESADOR: AMD E1-6015"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679634;"PROCESADOR: AMD E2-6110"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679635;"PROCESADOR: AMD E2-7110"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679636;"PROCESADOR: INTEL ATOM X5-Z8350"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679637;"PROCESADOR: INTEL CELERON 2955U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679638;"PROCESADOR: INTEL CELERON 2961Y"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679639;"PROCESADOR: INTEL CELERON 3205U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679640;"PROCESADOR: INTEL CELERON 3855U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679641;"PROCESADOR: INTEL CELERON N2830"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679642;"PROCESADOR: INTEL CELERON N2840 "
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679643;"PROCESADOR: INTEL CELERON N2940"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679644;"PROCESADOR: INTEL CELERON N3050"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679645;"PROCESADOR: INTEL CELERON N3060"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679646;"PROCESADOR: INTEL CELERON N3150"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679647;"PROCESADOR: INTEL CELERON N3350"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679648;"PROCESADOR: INTEL CORE I3-3110M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679649;"PROCESADOR: INTEL CORE I3-3120M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679650;"PROCESADOR: INTEL CORE I3-3217U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679651;"PROCESADOR: INTEL CORE I3-4000M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679652;"PROCESADOR: INTEL CORE I3-4005U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679653;"PROCESADOR: INTEL CORE I3-4010U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679654;"PROCESADOR: INTEL CORE I3-4012Y"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679655;"PROCESADOR: INTEL CORE I3-4020Y"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679656;"PROCESADOR: INTEL CORE I3-4030U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679657;"PROCESADOR: INTEL CORE I3-4100M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679658;"PROCESADOR: INTEL CORE I3-5005U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679659;"PROCESADOR: INTEL CORE I5-5300U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679660;"PROCESADOR: INTEL CORE I5-6200U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679661;"PROCESADOR: INTEL CORE I5-6300U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679662;"PROCESADOR: INTEL CORE I5-6440HQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679663;"PROCESADOR: INTEL CORE I5-7200U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679664;"PROCESADOR: INTEL CORE I7-4510U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679665;"PROCESADOR: INTEL CORE I7-4600M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679666;"PROCESADOR: INTEL CORE I7-4600U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679667;"PROCESADOR: INTEL CORE I7-4610M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679668;"PROCESADOR: INTEL CORE I7-4650U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679669;"PROCESADOR: INTEL CORE I7-4700MQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679670;"PROCESADOR: INTEL CORE I7-4702MQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679671;"PROCESADOR: INTEL CORE I7-4710HQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679672;"PROCESADOR: INTEL CORE I7-4710MQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679673;"PROCESADOR: INTEL CORE I7-4720HQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679674;"PROCESADOR: INTEL CORE I7-5500U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679675;"PROCESADOR: INTEL CORE I7-5600U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679676;"PROCESADOR: INTEL CORE I7-6500U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679677;"PROCESADOR: INTEL CORE I7-6600U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679678;"PROCESADOR: INTEL CORE I7-6700HQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679679;"PROCESADOR: INTEL CORE I7-6820HQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679680;"PROCESADOR: INTEL CORE I7-7500U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679681;"PROCESADOR: INTEL CORE M3-6Y30"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679682;"PROCESADOR: INTEL CORE M5-6Y54"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679683;"PROCESADOR: INTEL CORE M-5Y10C"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679684;"PROCESADOR: INTEL CORE M-5Y51"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679685;"PROCESADOR: INTEL CORE M-5Y71"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679686;"PROCESADOR: INTEL CORE M7-6Y75"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679687;"PROCESADOR: INTEL PENTIUM 3805U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679688;"PROCESADOR: INTEL PENTIUM N3520"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679689;"PROCESADOR: INTEL PENTIUM N3700"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679690;"PROCESADOR: INTEL PENTIUM N3710"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679691;"PROCESADOR: INTEL XEON E3-1505M V5"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679692;"PROCESADOR: NVIDIA TEGRA K1 CD570M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679693;"PROCESADOR: AMD A10-9600P APU"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679694;"PROCESADOR: AMD A8-9600B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679695;"PROCESADOR: INTEL CORE I3-6006U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679697;"PROCESADOR: AMD A9-9420"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679698;"PROCESADOR: INTEL XEON E3-1275 V6"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679699;"PROCESADOR: INTEL XEON E3-1505M V6"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679700;"PROCESADOR: INTEL CORE I7-7700HQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679701;"PROCESADOR: INTEL CORE I7-8550"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679702;"PROCESADOR: INTEL CORE I5-8250"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679703;"PROCESADOR: INTEL CORE I5-7300HQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679704;"PROCESADOR: INTEL CORE I5-7300U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679705;"PROCESADOR: INTEL CORE I7-7820HQ"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679706;"PROCESADOR: AMD A12 - 9800B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679707;"PROCESADOR: AMD A12 PRO-9800B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679708;"PROCESADOR: APU AMD PRO A12-9800B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679709;"PROCESADOR: INTEL CORE I5-6300U VPRO"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679710;"PROCESADOR: INTEL CORE M5-6Y57 VPRO"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679711;"PROCESADOR: INTEL CORE M5-6Y57"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679712;"PROCESADOR: INTEL CORE I7-7Y75"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679713;"PROCESADOR: INTEL CORE I5-7Y54"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679714;"PROCESADOR: INTEL CORE I7-7600U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679715;"PROCESADOR: AMD A6-9225"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679716;"PROCESADOR: INTEL CELERON N3450"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679717;"PROCESADOR: INTEL CORE i7 - 8850H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679718;"PROCESADOR: AMD A10-8730B APU"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679720;"PROCESADOR INTEL CELERON  J4125"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679722;"PROCESADOR: AMD A10 PRO-7350B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679723;"PROCESADOR: AMD A10 PRO-8700B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679724;"PROCESADOR: AMD A10-5745M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679725;"PROCESADOR: AMD A10-5750M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679726;"PROCESADOR: AMD A12 PRO-8800B"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679727;"PROCESADOR: AMD A4-1250"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679728;"PROCESADOR: INTEL CORE I3-5010U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679729;"PROCESADOR: INTEL CORE I3-6100U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679731;"PROCESADOR: INTEL CORE I5-3230M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679732;"PROCESADOR: INTEL CORE I5-3337U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679733;"PROCESADOR: INTEL CORE I5-4200M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679734;"PROCESADOR: INTEL CORE I5-4200U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679735;"PROCESADOR: INTEL CORE I5-4202Y"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679736;"PROCESADOR: INTEL CORE I5-4210M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679737;"PROCESADOR: INTEL CORE I5-4210U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679738;"PROCESADOR: INTEL CORE I5-4300M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679739;"PROCESADOR: INTEL CORE I5-4300U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679740;"PROCESADOR: INTEL CORE I5-4300Y"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679741;"PROCESADOR: INTEL CORE I5-4302Y"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679742;"PROCESADOR: INTEL CORE I5-4310M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679743;"PROCESADOR: INTEL CORE I5-4310U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679744;"PROCESADOR: INTEL CORE I5-5200U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679745;"PROCESADOR INTEL CORE I3 6157U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679746;"PROCESADOR: INTEL CORE I3-1115G4"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679747;"PROCESADOR: INTEL CORE I7-10850H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679748;"PROCESADOR: AMD RYZEN 3 PRO 5450U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679749;"PROCESADOR: AMD RYZEN 7 5700U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679750;"PROCESADOR: AMD RYZEN 7 5800U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679751;"PROCESADOR: AMD RYZEN 5 5500U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679752;"PROCESADOR: AMD RYZEN 5 5600U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679753;"PROCESADOR: AMD RYZEN 5 4600U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679754;"PROCESADOR: INTEL CORE I7-11800H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679755;"PROCESADOR: INTEL CORE I7-12800H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679756;"PROCESADOR: AMD A4-9125"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679757;"PROCESADOR: INTEL CORE I9-11950H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679758;"PROCESADOR: INTEL CORE I5-1035G7"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679759;"PROCESADOR: INTEL CORE I5 1155G7"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679760;"PROCESADOR: INTEL CORE I5-1145G7"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679761;"PROCESADOR: INTEL CORE I7-1185G7"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679763;"PROCESADOR: INTEL CORE I7-1165G7"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679764;"PROCESADOR: INTEL CORE I3-1125G4"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679765;"PROCESADOR: INTEL CELERON 6305"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679766;"PROCESADOR: INTEL CORE i5-12450H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679767;"PROCESADOR: AMD RYZEN 5 PRO 5650U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679769;"PROCESADOR: AMD RYZEN 7 4800H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679770;"PROCESADOR: INTEL CORE I5-1130G7"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679771;"PROCESADOR: INTEL CORE i5-1240P"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679773;"PROCESADOR: INTEL CORE i7-1270P"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679774;"PROCESADOR: INTEL CORE i7-12700H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679775;"PROCESADOR: AMD A6-9220C APU"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679776;"PROCESADOR: INTEL CORE I7-10750H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679777;"PROCESADOR: AMD RYZEN 3 PRO 4450U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679778;"PROCESADOR: AMD RYZEN 5 5625U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679779;"PROCESADOR: AMD RYZEN 3 5425U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679780;"PROCESADOR: AMD RYZEN 7 5825U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679781;"PROCESADOR: INTEL CORE I5-1035G1"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679782;"PROCESADOR: INTEL CORE I7-1065G7"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679783;"PROCESADOR: INTEL CORE I5-10505"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679784;"PROCESADOR: AMD RYZEN 7 PRO 5850U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679785;"PROCESADOR: AMD RYZEN 3 5400U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679786;"PROCESADOR: INTEL CORE I7-12850HX"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679789;"PROCESADOR: INTEL XEON W-11855M"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679792;"PROCESADOR: INTEL CORE I9-12900H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679795;"PROCESADOR: INTEL CELERON N4500"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679796;"PROCESADOR: INTEL CORE I3-1215U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679797;"PROCESADOR: INTEL CORE I7-12950HX"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1679798;"PROCESADOR: AMD 3020e"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1836178;"PROCESADOR: AMD RYZEN 3 7330U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2034111;"PROCESADOR: INTEL CORE I5-13420H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1885689;"PROCESADOR: INTEL CORE I5-1345U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2553716;"PROCESADOR: INTEL CORE I3-N305"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2748371;"PROCESADOR: INTEL CORE I7-13700H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744965;"PROCESADOR : AMD Ryzen 3 7335U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744968;"PROCESADOR : AMD Ryzen 5 7535HS"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744969;"PROCESADOR : AMD Ryzen 5 7535U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744970;"PROCESADOR : AMD Ryzen 7 7735HS"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744972;"PROCESADOR : AMD Ryzen 7 7735U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744974;"PROCESADOR : AMD Ryzen 5 PRO 7535U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744976;"PROCESADOR : AMD Ryzen 7 PRO 8840U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744978;"PROCESADOR : AMD Ryzen 5 PRO 8540U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744973;"PROCESADOR : AMD Ryzen 3 PRO 7335U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2744975;"PROCESADOR : AMD Ryzen 7 PRO 7735U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2027712;"PROCESADOR: INTEL CORE I7-1370P"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1765630;"PROCESADOR: AMD RYZEN 3 7320U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2888902;"PROCESADOR: Qualcomm Snapdragon X Elite X1E-78-100"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1804221;"PROCESADOR: INTEL CORE I7-10870H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1804225;"PROCESADOR: AMD RYZEN 7 4800U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1765629;"PROCESADOR: AMD ATHLON GOLD 7220U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1838467;"PROCESADOR: AMD RYZEN 5 PRO 5675U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1765625;"PROCESADOR: AMD ATHLON SILVER 7120U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1765632;"PROCESADOR: AMD RYZEN 5 7520U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2774480;"PROCESADOR: INTEL CORE ULTRA 7 150U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";3137210;"PROCESADOR: INTEL CORE 3 100U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2441849;"PROCESADOR: AMD RYZEN 5 PRO 7540U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2441850;"PROCESADOR: AMD RYZEN 7 PRO 7840U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";3137211;"PROCESADOR: INTEL CORE 5 120U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2530220;"PROCESADOR: INTEL CORE I5-12500H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1836181;"PROCESADOR: AMD RYZEN 5 7530U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2748372;"PROCESADOR: INTEL CORE ULTRA 9 185H"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2748374;"PROCESADOR: INTEL CORE I7-14700HX"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2630652;"PROCESADOR: INTEL CORE ULTRA 5 125U"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";2748369;"PROCESADOR: INTEL CORE I9-14900HX"
"COMPUTADORA PORTATIL";26324;"PROCESADOR";1782507;"PROCESADOR: INTEL CORE I3-1315U"
"COMPUTADORA PORTATIL";26325;"RAM";1770048;"RAM: 40 GB DDR4 3200 400 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";2888891;"RAM: 16 GB LPDDR5X 7467 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";2888897;"RAM: 8 GB LPDDR5X 8448 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";3137204;"RAM: 16 GB LPDDR5 5500 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";3137206;"RAM: 16 GB DDR5 5600 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";3137231;"RAM: 8 GB LPDDR5X 7500 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";2888892;"RAM: 8 GB LPDDR5X 7467 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";2561432;"RAM: 12 GB LPDDR5 4800 2400 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";1724481;"RAM: 16 GB DDR5 4800 300 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";1838444;"RAM: 16 GB LPDDR5 4800 2400 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";1838439;"RAM:16 GB DDR4 3200 1600 MHz"
"COMPUTADORA PORTATIL";26325;"RAM";1838447;"RAM: 16 GB LPDDR5 6400 400 Mhz"
